layer,sentence,pn,split
22,9,369,test
22,9,371,test
22,9,418,test
22,9,432,test
22,9,440,test
22,10,684,train
22,10,700,train
22,10,715,train
22,10,768,train
22,10,819,train
22,10,877,train
22,10,960,train
22,10,972,train
22,10,3,train
22,10,18,train
22,10,19,train
22,10,26,train
22,10,37,train
22,10,60,train
22,10,62,train
22,10,68,train
22,10,92,train
22,10,119,train
22,10,121,train
22,10,145,train
22,10,156,train
22,10,164,train
22,10,198,train
22,10,199,train
22,10,212,train
22,10,215,train
22,10,271,train
22,10,288,train
22,10,295,train
22,10,324,train
22,10,340,train
22,10,375,train
22,10,382,train
22,10,399,train
22,10,408,train
22,10,421,train
22,10,430,train
22,10,451,train
22,10,459,train
22,10,474,train
22,10,479,train
22,10,499,train
22,10,746,test
22,10,804,test
22,10,827,test
22,10,81,test
22,10,277,test
22,10,339,test
22,10,369,test
22,10,371,test
22,10,418,test
22,10,432,test
22,10,440,test
22,11,684,train
22,11,700,train
22,11,715,train
22,11,768,train
22,11,819,train
22,11,877,train
22,11,960,train
22,11,972,train
22,11,3,train
22,11,18,train
22,11,19,train
22,11,26,train
22,11,37,train
22,11,60,train
22,11,62,train
22,11,68,train
22,11,92,train
22,11,119,train
22,11,121,train
22,11,145,train
22,11,156,train
22,11,164,train
22,11,198,train
22,11,199,train
22,11,212,train
22,11,215,train
22,11,271,train
22,11,288,train
22,11,295,train
22,11,324,train
22,11,340,train
22,11,375,train
22,11,382,train
22,11,399,train
22,11,408,train
22,11,421,train
22,11,430,train
22,11,451,train
22,11,459,train
22,11,474,train
22,11,479,train
22,11,499,train
22,11,746,test
22,11,804,test
22,11,827,test
22,11,81,test
22,11,277,test
22,11,339,test
22,11,369,test
22,11,371,test
22,11,418,test
22,11,432,test
22,11,440,test
22,12,684,train
22,12,700,train
22,12,715,train
22,12,768,train
22,12,819,train
22,12,877,train
22,12,960,train
22,12,972,train
22,12,3,train
22,12,18,train
22,12,19,train
22,12,26,train
22,12,37,train
22,12,60,train
22,12,62,train
22,12,68,train
22,12,92,train
22,12,119,train
22,12,121,train
22,12,145,train
22,12,156,train
22,12,164,train
22,12,198,train
22,12,199,train
22,12,212,train
22,12,215,train
22,12,271,train
22,12,288,train
22,12,295,train
22,12,324,train
22,12,340,train
22,12,375,train
22,12,382,train
22,12,399,train
22,12,408,train
22,12,421,train
22,12,430,train
22,12,451,train
22,12,459,train
22,12,479,train
22,12,499,train
22,12,746,test
22,12,804,test
22,12,827,test
22,12,81,test
22,12,277,test
22,12,339,test
22,12,369,test
22,12,371,test
22,12,418,test
22,12,432,test
22,12,440,test
22,13,684,train
22,13,700,train
22,13,715,train
22,13,768,train
22,13,819,train
22,13,877,train
22,13,960,train
22,13,972,train
22,13,3,train
22,13,18,train
22,13,19,train
22,13,26,train
22,13,37,train
22,13,60,train
22,13,62,train
22,13,68,train
22,13,92,train
22,13,119,train
22,13,121,train
22,13,145,train
22,13,156,train
22,13,164,train
22,13,198,train
22,13,199,train
22,13,212,train
22,13,215,train
22,13,271,train
22,13,288,train
22,13,295,train
22,13,340,train
22,13,375,train
22,13,382,train
22,13,399,train
22,13,408,train
22,13,421,train
22,13,430,train
22,13,451,train
22,13,459,train
22,13,499,train
22,13,746,test
22,13,804,test
22,13,827,test
22,13,81,test
22,13,339,test
22,13,369,test
22,13,371,test
22,13,418,test
22,13,432,test
22,13,440,test
22,14,684,train
22,14,700,train
22,14,715,train
22,14,768,train
22,14,819,train
22,14,877,train
22,14,960,train
22,14,972,train
22,14,18,train
22,14,19,train
22,14,26,train
22,14,37,train
22,14,60,train
22,14,62,train
22,14,68,train
22,14,92,train
22,14,119,train
22,14,121,train
22,14,145,train
22,14,156,train
22,14,198,train
22,14,212,train
22,14,215,train
22,14,271,train
22,14,288,train
22,14,295,train
22,14,340,train
22,14,382,train
22,14,408,train
22,14,421,train
22,14,430,train
22,14,451,train
22,14,459,train
22,14,499,train
22,14,746,test
22,14,804,test
22,14,827,test
22,14,81,test
22,14,369,test
22,14,371,test
22,14,418,test
22,14,432,test
22,14,440,test
22,15,684,train
22,15,700,train
22,15,715,train
22,15,768,train
22,15,819,train
22,15,877,train
22,15,960,train
22,15,972,train
22,15,18,train
22,15,19,train
22,15,26,train
22,15,68,train
22,15,92,train
22,15,119,train
22,15,121,train
22,15,156,train
22,15,198,train
22,15,212,train
22,15,215,train
22,15,271,train
22,15,288,train
22,15,295,train
22,15,340,train
22,15,382,train
22,15,421,train
22,15,430,train
22,15,451,train
22,15,459,train
22,15,499,train
22,15,827,test
22,15,369,test
22,15,371,test
22,15,418,test
22,15,432,test
22,15,440,test
22,16,684,train
22,16,700,train
22,16,715,train
22,16,768,train
22,16,819,train
22,16,877,train
22,16,960,train
22,16,972,train
22,16,18,train
22,16,19,train
22,16,26,train
22,16,68,train
22,16,119,train
22,16,121,train
22,16,156,train
22,16,198,train
22,16,212,train
22,16,215,train
22,16,271,train
22,16,288,train
22,16,295,train
22,16,340,train
22,16,382,train
22,16,430,train
22,16,459,train
22,16,499,train
22,16,369,test
22,16,371,test
22,16,418,test
22,16,432,test
22,16,440,test
22,17,684,train
22,17,700,train
22,17,715,train
22,17,768,train
22,17,819,train
22,17,877,train
22,17,972,train
22,17,18,train
22,17,19,train
22,17,26,train
22,17,68,train
22,17,119,train
22,17,121,train
22,17,156,train
22,17,198,train
22,17,212,train
22,17,215,train
22,17,271,train
22,17,288,train
22,17,295,train
22,17,340,train
22,17,382,train
22,17,430,train
22,17,499,train
22,17,369,test
22,17,371,test
22,17,418,test
22,17,432,test
22,17,440,test
22,18,684,train
22,18,700,train
22,18,715,train
22,18,768,train
22,18,819,train
22,18,877,train
22,18,972,train
22,18,18,train
22,18,19,train
22,18,26,train
22,18,68,train
22,18,119,train
22,18,121,train
22,18,156,train
22,18,198,train
22,18,212,train
22,18,271,train
22,18,288,train
22,18,295,train
22,18,340,train
22,18,382,train
22,18,430,train
22,18,499,train
22,18,369,test
22,18,418,test
22,18,432,test
22,18,440,test
22,19,684,train
22,19,700,train
22,19,715,train
22,19,819,train
22,19,877,train
22,19,972,train
22,19,18,train
22,19,19,train
22,19,26,train
22,19,119,train
22,19,121,train
22,19,156,train
22,19,198,train
22,19,212,train
22,19,271,train
22,19,288,train
22,19,295,train
22,19,340,train
22,19,382,train
22,19,430,train
22,19,499,train
22,19,369,test
22,19,418,test
22,19,432,test
22,19,440,test
22,20,700,train
22,20,715,train
22,20,819,train
22,20,877,train
22,20,972,train
22,20,18,train
22,20,19,train
22,20,26,train
22,20,119,train
22,20,121,train
22,20,156,train
22,20,198,train
22,20,212,train
22,20,271,train
22,20,288,train
22,20,295,train
22,20,340,train
22,20,382,train
22,20,430,train
22,20,499,train
22,20,369,test
22,20,418,test
22,20,432,test
22,20,440,test
22,21,700,train
22,21,715,train
22,21,819,train
22,21,877,train
22,21,972,train
22,21,18,train
22,21,19,train
22,21,26,train
22,21,121,train
22,21,156,train
22,21,198,train
22,21,212,train
22,21,271,train
22,21,288,train
22,21,295,train
22,21,340,train
22,21,382,train
22,21,430,train
22,21,499,train
22,21,369,test
22,21,418,test
22,21,432,test
22,21,440,test
22,22,700,train
22,22,715,train
22,22,819,train
22,22,877,train
22,22,972,train
22,22,18,train
22,22,26,train
22,22,121,train
22,22,156,train
22,22,198,train
22,22,212,train
22,22,271,train
22,22,288,train
22,22,295,train
22,22,340,train
22,22,382,train
22,22,430,train
22,22,499,train
22,22,369,test
22,22,418,test
22,22,432,test
22,22,440,test
22,23,700,train
22,23,715,train
22,23,819,train
22,23,877,train
22,23,972,train
22,23,18,train
22,23,26,train
22,23,121,train
22,23,156,train
22,23,212,train
22,23,271,train
22,23,288,train
22,23,295,train
22,23,340,train
22,23,382,train
22,23,430,train
22,23,499,train
22,23,418,test
22,23,432,test
22,23,440,test
23,0,684,train
23,0,700,train
23,0,715,train
23,0,768,train
23,0,819,train
23,0,877,train
23,0,960,train
23,0,972,train
23,0,3,train
23,0,18,train
23,0,19,train
23,0,26,train
23,0,37,train
23,0,59,train
23,0,60,train
23,0,62,train
23,0,68,train
23,0,92,train
23,0,119,train
23,0,121,train
23,0,145,train
23,0,156,train
23,0,164,train
23,0,198,train
23,0,199,train
23,0,212,train
23,0,215,train
23,0,271,train
23,0,288,train
23,0,295,train
23,0,309,train
23,0,324,train
23,0,340,train
23,0,375,train
23,0,382,train
23,0,399,train
23,0,408,train
23,0,421,train
23,0,430,train
23,0,451,train
23,0,459,train
23,0,474,train
23,0,479,train
23,0,499,train
23,0,746,test
23,0,804,test
23,0,827,test
23,0,81,test
23,0,277,test
23,0,339,test
23,0,369,test
23,0,371,test
23,0,418,test
23,0,432,test
23,0,440,test
23,1,684,train
23,1,700,train
23,1,715,train
23,1,768,train
23,1,819,train
23,1,877,train
23,1,960,train
23,1,972,train
23,1,3,train
23,1,18,train
23,1,19,train
23,1,26,train
23,1,37,train
23,1,59,train
23,1,60,train
23,1,62,train
23,1,68,train
23,1,92,train
23,1,119,train
23,1,121,train
23,1,145,train
23,1,156,train
23,1,164,train
23,1,198,train
23,1,199,train
23,1,212,train
23,1,215,train
23,1,271,train
23,1,288,train
23,1,295,train
23,1,309,train
23,1,324,train
23,1,340,train
23,1,375,train
23,1,382,train
23,1,399,train
23,1,408,train
23,1,421,train
23,1,430,train
23,1,451,train
23,1,459,train
23,1,474,train
23,1,479,train
23,1,499,train
23,1,746,test
23,1,804,test
23,1,827,test
23,1,81,test
23,1,277,test
23,1,339,test
23,1,369,test
23,1,371,test
23,1,418,test
23,1,432,test
23,1,440,test
23,2,684,train
23,2,700,train
23,2,715,train
23,2,768,train
23,2,819,train
23,2,877,train
23,2,960,train
23,2,972,train
23,2,3,train
23,2,18,train
23,2,19,train
23,2,26,train
23,2,37,train
23,2,59,train
23,2,60,train
23,2,62,train
23,2,68,train
23,2,92,train
23,2,119,train
23,2,121,train
23,2,145,train
23,2,156,train
23,2,164,train
23,2,198,train
23,2,199,train
23,2,212,train
23,2,215,train
23,2,271,train
23,2,288,train
23,2,295,train
23,2,309,train
23,2,324,train
23,2,340,train
23,2,375,train
23,2,382,train
23,2,399,train
23,2,408,train
23,2,421,train
23,2,430,train
23,2,451,train
23,2,459,train
23,2,474,train
23,2,479,train
23,2,499,train
23,2,746,test
23,2,804,test
23,2,827,test
23,2,81,test
23,2,277,test
23,2,339,test
23,2,369,test
23,2,371,test
23,2,418,test
23,2,432,test
23,2,440,test
23,3,684,train
23,3,700,train
23,3,715,train
23,3,768,train
23,3,819,train
23,3,877,train
23,3,960,train
23,3,972,train
23,3,3,train
23,3,18,train
23,3,19,train
23,3,26,train
23,3,37,train
23,3,59,train
23,3,60,train
23,3,62,train
23,3,68,train
23,3,92,train
23,3,119,train
23,3,121,train
23,3,145,train
23,3,156,train
23,3,164,train
23,3,198,train
23,3,199,train
23,3,212,train
23,3,215,train
23,3,271,train
23,3,288,train
23,3,295,train
23,3,309,train
23,3,324,train
23,3,340,train
23,3,375,train
23,3,382,train
23,3,399,train
23,3,408,train
23,3,421,train
23,3,430,train
23,3,451,train
23,3,459,train
23,3,474,train
23,3,479,train
23,3,499,train
23,3,746,test
23,3,804,test
23,3,827,test
23,3,81,test
23,3,277,test
23,3,339,test
23,3,369,test
23,3,371,test
23,3,418,test
23,3,432,test
23,3,440,test
23,4,684,train
23,4,700,train
23,4,715,train
23,4,768,train
23,4,819,train
23,4,877,train
23,4,960,train
23,4,972,train
23,4,3,train
23,4,18,train
23,4,19,train
23,4,26,train
23,4,37,train
23,4,59,train
23,4,60,train
23,4,62,train
23,4,68,train
23,4,92,train
23,4,119,train
23,4,121,train
23,4,145,train
23,4,156,train
23,4,164,train
23,4,198,train
23,4,199,train
23,4,212,train
23,4,215,train
23,4,271,train
23,4,288,train
23,4,295,train
23,4,309,train
23,4,324,train
23,4,340,train
23,4,375,train
23,4,382,train
23,4,399,train
23,4,408,train
23,4,421,train
23,4,430,train
23,4,451,train
23,4,459,train
23,4,474,train
23,4,479,train
23,4,499,train
23,4,746,test
23,4,804,test
23,4,827,test
23,4,81,test
23,4,277,test
23,4,339,test
23,4,369,test
23,4,371,test
23,4,418,test
23,4,432,test
23,4,440,test
23,5,684,train
23,5,700,train
23,5,715,train
23,5,768,train
23,5,819,train
23,5,877,train
23,5,960,train
23,5,972,train
23,5,3,train
23,5,18,train
23,5,19,train
23,5,26,train
23,5,37,train
23,5,59,train
23,5,60,train
23,5,62,train
23,5,68,train
23,5,92,train
23,5,119,train
23,5,121,train
23,5,145,train
23,5,156,train
23,5,164,train
23,5,198,train
23,5,199,train
23,5,212,train
23,5,215,train
23,5,271,train
23,5,288,train
23,5,295,train
23,5,309,train
23,5,324,train
23,5,340,train
23,5,375,train
23,5,382,train
23,5,399,train
23,5,408,train
23,5,421,train
23,5,430,train
23,5,451,train
23,5,459,train
23,5,474,train
23,5,479,train
23,5,499,train
23,5,746,test
23,5,804,test
23,5,827,test
23,5,81,test
23,5,277,test
23,5,339,test
23,5,369,test
23,5,371,test
23,5,418,test
23,5,432,test
23,5,440,test
23,6,684,train
23,6,700,train
23,6,715,train
23,6,768,train
23,6,819,train
23,6,877,train
23,6,960,train
23,6,972,train
23,6,3,train
23,6,18,train
23,6,19,train
23,6,26,train
23,6,37,train
23,6,60,train
23,6,62,train
23,6,68,train
23,6,92,train
23,6,119,train
23,6,121,train
23,6,145,train
23,6,156,train
23,6,164,train
23,6,198,train
23,6,199,train
23,6,212,train
23,6,215,train
23,6,271,train
23,6,288,train
23,6,295,train
23,6,309,train
23,6,324,train
23,6,340,train
23,6,375,train
23,6,382,train
23,6,399,train
23,6,408,train
23,6,421,train
23,6,430,train
23,6,451,train
23,6,459,train
23,6,474,train
23,6,479,train
23,6,499,train
23,6,746,test
23,6,804,test
23,6,827,test
23,6,81,test
23,6,277,test
23,6,339,test
23,6,369,test
23,6,371,test
23,6,418,test
23,6,432,test
23,6,440,test
23,7,684,train
23,7,700,train
23,7,715,train
23,7,768,train
23,7,819,train
23,7,877,train
23,7,960,train
23,7,972,train
23,7,3,train
23,7,18,train
23,7,19,train
23,7,26,train
23,7,37,train
23,7,60,train
23,7,62,train
23,7,68,train
23,7,92,train
23,7,119,train
23,7,121,train
23,7,145,train
23,7,156,train
23,7,164,train
23,7,198,train
23,7,199,train
23,7,212,train
23,7,215,train
23,7,271,train
23,7,288,train
23,7,295,train
23,7,309,train
23,7,324,train
23,7,340,train
23,7,375,train
23,7,382,train
23,7,399,train
23,7,408,train
23,7,421,train
23,7,430,train
23,7,451,train
23,7,459,train
23,7,474,train
23,7,479,train
23,7,499,train
23,7,746,test
23,7,804,test
23,7,827,test
23,7,81,test
23,7,277,test
23,7,339,test
23,7,369,test
23,7,371,test
23,7,418,test
23,7,432,test
23,7,440,test
23,8,684,train
23,8,700,train
23,8,715,train
23,8,768,train
23,8,819,train
23,8,877,train
23,8,960,train
23,8,972,train
23,8,3,train
23,8,18,train
23,8,19,train
23,8,26,train
23,8,37,train
23,8,60,train
23,8,62,train
23,8,68,train
23,8,92,train
23,8,119,train
23,8,121,train
23,8,145,train
23,8,156,train
23,8,164,train
23,8,198,train
23,8,199,train
23,8,212,train
23,8,215,train
23,8,271,train
23,8,288,train
23,8,295,train
23,8,309,train
23,8,324,train
23,8,340,train
23,8,375,train
23,8,382,train
23,8,399,train
23,8,408,train
23,8,421,train
23,8,430,train
23,8,451,train
23,8,459,train
23,8,474,train
23,8,479,train
23,8,499,train
23,8,746,test
23,8,804,test
23,8,827,test
23,8,81,test
23,8,277,test
23,8,339,test
23,8,369,test
23,8,371,test
23,8,418,test
23,8,432,test
23,8,440,test
23,9,684,train
23,9,700,train
23,9,715,train
23,9,768,train
23,9,819,train
23,9,877,train
23,9,960,train
23,9,972,train
23,9,3,train
23,9,18,train
23,9,19,train
23,9,26,train
23,9,37,train
23,9,60,train
23,9,62,train
23,9,68,train
23,9,92,train
23,9,119,train
23,9,121,train
23,9,145,train
23,9,156,train
23,9,164,train
23,9,198,train
23,9,199,train
23,9,212,train
23,9,215,train
23,9,271,train
23,9,288,train
23,9,295,train
23,9,324,train
23,9,340,train
23,9,375,train
23,9,382,train
23,9,399,train
23,9,408,train
23,9,421,train
23,9,430,train
23,9,451,train
23,9,459,train
23,9,474,train
23,9,479,train
23,9,499,train
23,9,746,test
23,9,804,test
23,9,827,test
23,9,81,test
23,9,277,test
23,9,339,test
23,9,369,test
23,9,371,test
23,9,418,test
23,9,432,test
23,9,440,test
23,10,684,train
23,10,700,train
23,10,715,train
23,10,768,train
23,10,819,train
23,10,877,train
23,10,960,train
23,10,972,train
23,10,3,train
23,10,18,train
23,10,19,train
23,10,26,train
23,10,37,train
23,10,60,train
23,10,62,train
23,10,68,train
23,10,92,train
23,10,119,train
23,10,121,train
23,10,145,train
23,10,156,train
23,10,164,train
23,10,198,train
23,10,199,train
23,10,212,train
23,10,215,train
23,10,271,train
23,10,288,train
23,10,295,train
23,10,324,train
23,10,340,train
23,10,375,train
23,10,382,train
23,10,399,train
23,10,408,train
23,10,421,train
23,10,430,train
23,10,451,train
23,10,459,train
23,10,474,train
23,10,479,train
23,10,499,train
23,10,746,test
23,10,804,test
23,10,827,test
23,10,81,test
23,10,277,test
23,10,339,test
23,10,369,test
23,10,371,test
23,10,418,test
23,10,432,test
23,10,440,test
23,11,684,train
23,11,700,train
23,11,715,train
23,11,768,train
23,11,819,train
23,11,877,train
23,11,960,train
23,11,972,train
23,11,3,train
23,11,18,train
23,11,19,train
23,11,26,train
23,11,37,train
23,11,60,train
23,11,62,train
23,11,68,train
23,11,92,train
23,11,119,train
23,11,121,train
23,11,145,train
23,11,156,train
23,11,164,train
23,11,198,train
23,11,199,train
23,11,212,train
23,11,215,train
23,11,271,train
23,11,288,train
23,11,295,train
23,11,324,train
23,11,340,train
23,11,375,train
23,11,382,train
23,11,399,train
23,11,408,train
23,11,421,train
23,11,430,train
23,11,451,train
23,11,459,train
23,11,474,train
23,11,479,train
23,11,499,train
23,11,746,test
23,11,804,test
23,11,827,test
23,11,81,test
23,11,277,test
23,11,339,test
23,11,369,test
23,11,371,test
23,11,418,test
23,11,432,test
23,11,440,test
23,12,684,train
23,12,700,train
23,12,715,train
23,12,768,train
23,12,819,train
23,12,877,train
23,12,960,train
23,12,972,train
23,12,3,train
23,12,18,train
23,12,19,train
23,12,26,train
23,12,37,train
23,12,60,train
23,12,62,train
23,12,68,train
23,12,92,train
23,12,119,train
23,12,121,train
23,12,145,train
23,12,156,train
23,12,164,train
23,12,198,train
23,12,199,train
23,12,212,train
23,12,215,train
23,12,271,train
23,12,288,train
23,12,295,train
23,12,324,train
23,12,340,train
23,12,375,train
23,12,382,train
23,12,399,train
23,12,408,train
23,12,421,train
23,12,430,train
23,12,451,train
23,12,459,train
23,12,479,train
23,12,499,train
23,12,746,test
23,12,804,test
23,12,827,test
23,12,81,test
23,12,277,test
23,12,339,test
23,12,369,test
23,12,371,test
23,12,418,test
23,12,432,test
23,12,440,test
23,13,684,train
23,13,700,train
23,13,715,train
23,13,768,train
23,13,819,train
23,13,877,train
23,13,960,train
23,13,972,train
23,13,3,train
23,13,18,train
23,13,19,train
23,13,26,train
23,13,37,train
23,13,60,train
23,13,62,train
23,13,68,train
23,13,92,train
23,13,119,train
23,13,121,train
23,13,145,train
23,13,156,train
23,13,164,train
23,13,198,train
23,13,199,train
23,13,212,train
23,13,215,train
23,13,271,train
23,13,288,train
23,13,295,train
23,13,340,train
23,13,375,train
23,13,382,train
23,13,399,train
23,13,408,train
23,13,421,train
23,13,430,train
23,13,451,train
23,13,459,train
23,13,499,train
23,13,746,test
23,13,804,test
23,13,827,test
23,13,81,test
23,13,339,test
23,13,369,test
23,13,371,test
